id,sentence,subject_entity,object_entity,label,source
365,박세정과 더불어 진영화화는 송병구에 강한 프로토스의 대표적인 예다.,"{'word': '박세정', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '프로토스', 'start_idx': 23, 'end_idx': 26, 'type': 'POH'}",no_relation,wikipedia
366,"2012년 4월 28일, 2011-12 그리스 컵 결승전에서 푸스터는 막판 교체 선수로 투입되어 바실리스 토로시디스의 도움으로 아트로미토스를 상대로 결승골을 넣어 2-1로 승리했습니다.","{'word': '바실리스 토로시디스', 'start_idx': 54, 'end_idx': 63, 'type': 'PER'}","{'word': '그리스', 'start_idx': 22, 'end_idx': 24, 'type': 'POH'}",no_relation,wikipedia
367,"공격형 미드필더에는 정승원이, 수비형 미드필더에는 맹성우와 원두재가 나선다.","{'word': '정승원', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '미드필더', 'start_idx': 4, 'end_idx': 7, 'type': 'POH'}",per:title,wikitree
368,"그는 젊었을 때 셰익스피어, 밀턴, 포프 등의 고전 시인과 셸리, 바이런, 키츠, 워즈워스, 콜리지, 테니슨 등 낭만주의 시인들의 영향을 크게 받았다.","{'word': '바이런', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}","{'word': '낭만주의', 'start_idx': 63, 'end_idx': 66, 'type': 'POH'}",no_relation,wikipedia
369,2020년 3월 14일 총선을 앞두고 윤미향 전 정의기억연대 대표(현 더불어민주당 비례대표)가 바쁜 와중에도 시간을 내어 할머니 이용빈에게 이 사실을 전했다. 수(1928)는 직접 만나지 못한 채 전화로 출마 소식을 전했다. 두 사람의 인연은 영화 '기억의 전쟁' 프로모션 행사에도 참석할 정도로 각별하다.,"{'word': '윤미향', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}","{'word': '비례대표', 'start_idx': 46, 'end_idx': 49, 'type': 'POH'}",per:title,wikipedia
370,"존 타우너 윌리엄스(John Towner Williams, 1932년 2월 8일 출생)는 미국의 클래식 서양 음악 작곡가, 지휘자, 영화 악보 작곡가입니다.","{'word': '존 타우너 윌리엄스', 'start_idx': 0, 'end_idx': 9, 'type': 'PER'}","{'word': '작곡가, 지휘자', 'start_idx': 64, 'end_idx': 71, 'type': 'POH'}",per:title,wikipedia
371,"정종선(鄭鍾先, 1966년 3월 20일 ~ )은 대한민국의 전 축구선수이자 전 축구 감독이다.","{'word': '정종선', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '축구선수', 'start_idx': 35, 'end_idx': 38, 'type': 'POH'}",no_relation,wikipedia
372,"달콤커피 이달의 아티스트로 선정된 감성보컬리스트 권진아는 발라드, 시티팝, R&B 등 다양한 장르의 음악을 선보이며 자신만의 독특한 음악세계를 구축해나가고 있는 실력파 보컬리스트이다.","{'word': '권진아', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '발라드', 'start_idx': 32, 'end_idx': 34, 'type': 'POH'}",no_relation,wikitree
373,이범영(1989년 4월 2일 ~ )은 대한민국의 축구 선수이자 골키퍼로 현재 K리그1 전북 현대 모터스에서 뛰고 있다.,"{'word': '이범영', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '골키퍼', 'start_idx': 35, 'end_idx': 37, 'type': 'POH'}",per:title,wikipedia
374,"8월 16일 매리너스를 상대로 지터는 유격수로서 자신의 2,675번째 안타를 위해 우익수 라인 아래로 2루타를 때려 루이스 아파리시오의 이전 메이저 리그 기록을 깨뜨렸다.","{'word': '루이스 아파리시오', 'start_idx': 65, 'end_idx': 73, 'type': 'PER'}","{'word': '유격수', 'start_idx': 21, 'end_idx': 23, 'type': 'POH'}",per:title,wikipedia
375,"그러나 마요라나(Majorana)는 (엔리코 페르미(Enrico Fermi)의 조언에 반하여) 그것을 출판하지 않았고, 중성자 발견에 대한 공로는 영국 물리학자 제임스 채드윅(James Chadwick)에게 돌아갔습니다.","{'word': '엔리코 페르미', 'start_idx': 21, 'end_idx': 27, 'type': 'PER'}","{'word': '물리학자', 'start_idx': 85, 'end_idx': 88, 'type': 'POH'}",no_relation,wikipedia
376,이번 전시에는 유네스코 인류무형문화유산을 이해하는 동시에 한국농악의 지역적 특성과 유사성을 알아볼 수 있는 유물자료 100점이 전시된다.,"{'word': '유네스코', 'start_idx': 8, 'end_idx': 11, 'type': 'ORG'}","{'word': '인류무형문화유산', 'start_idx': 13, 'end_idx': 20, 'type': 'POH'}",no_relation,wikitree
377,1917년 러시아인 가이드 갈라를 만나 결혼했지만 갈라는 초현실주의 화가 살바도르 달리와 사랑에 빠져 1924년 그를 떠났다.,"{'word': '살바도르 달리', 'start_idx': 41, 'end_idx': 47, 'type': 'PER'}","{'word': '초현실주의', 'start_idx': 32, 'end_idx': 36, 'type': 'POH'}",no_relation,wikipedia
378,"결국 '비처럼 음악처럼'은 1986년 '김현식 3집'에 수록된 원곡으로 김현식이 불렀고, 이듬해인 1987년에는 문관철이 불렀다. 문관철 1집'을 리메이크한 곡이다. 싱어송라이터 유재하의 자작곡으로, 가수 이문세가 부른 곡이다. 《문관철 1집》에는 원곡 《Forever With You》가 리메이크되어 수록되기도 했습니다.","{'word': '김현식', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}","{'word': '싱어송라이터', 'start_idx': 93, 'end_idx': 98, 'type': 'POH'}",no_relation,wikipedia
379,"이어서 성균관 대사성을 거쳐 홍충도 관찰사가 되었고, 이조 참판이 되었으며, 사헌부 대사헌을 거쳐 대사성, 이조 참판, 동지의금부사, 사간원대사간, 홍문관부제학, 동지경연사 등의 요직을 거쳐, 다시 이조참판이 되었습니다. 울진군을 거쳐 한성부좌윤, 이조참판, 동지경연사, 홍문관제학, 예판서, 동지성균관사, 공조판서, 동지경연사가 되었다. 이후 개성유수가 되었고, 이조판서가 되었으며, 다시 홍문관제학이 되었다. 벼슬이 된 후 예문관제학으로 옮겨 사헌부대사헌을 거쳐 다시 예문관제학과 예조판서가 되었고, 후에 이조판서로 재임되었으며, 그동안 예문관제학과 사헌부대사헌에서 활동하였다.","{'word': '사헌부', 'start_idx': 43, 'end_idx': 45, 'type': 'ORG'}","{'word': '한성부', 'start_idx': 132, 'end_idx': 134, 'type': 'POH'}",no_relation,wikipedia
380,"《앙드레 지드와 프랑스 문학》, 《앙드레 말로》, 《증언으로서의 문학》 등 앙드레 지드, 앙드레 말로, 마르셀 프루스트, 장폴 사르트르, 알베르 카뮈, 생텍쥐페리의 문학을 40년 가까이 집필했다. 1950년대부터 1980년대. 그는 한국에 소개하면서 현대문학의 특징을 밝히고 한국 현대문학과 인문학의 방향을 제시하는 다수의 논문을 발표했다.","{'word': '마르셀 프루스트', 'start_idx': 58, 'end_idx': 65, 'type': 'PER'}","{'word': '프랑스', 'start_idx': 9, 'end_idx': 11, 'type': 'POH'}",no_relation,wikipedia
381,이어 이 비밀 계정을 축구선수 황태현(안산)과 엄원상(광주)이 팔로우하고 있는 것으로 드러났다.,"{'word': '엄원상', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}","{'word': '축구선수', 'start_idx': 12, 'end_idx': 15, 'type': 'POH'}",per:title,wikitree
382,이장섭 충청북도 정무부지사는 “밀폐된 인권안전망 구축과 긴밀한 협력체계를 바탕으로 인권문화 확산을 위해 역량을 모아달라”고 당부했다. 모두가 존중받는 충북의 인권 실현을 위한 든든한 초석이 될 것입니다.”,"{'word': '이장섭', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '충청북도 정무부지사', 'start_idx': 4, 'end_idx': 13, 'type': 'POH'}",per:title,wikitree
383,"이문종 신한금융투자 연구원은 “엔씨소프트의 1분기 매출액은 전분기 대비 30.2% 증가한 6950억원, 영업이익은 97.8% 증가한 2792억원이 예상된다”고 말했다. ”라며 “각각 '리니지M'과 '리니지2M'의 일평균 매출이다. “24억원, 35억원으로 탄탄하다”고 설명했다.","{'word': '엔씨소프트', 'start_idx': 17, 'end_idx': 21, 'type': 'ORG'}","{'word': '리니지2', 'start_idx': 111, 'end_idx': 114, 'type': 'POH'}",org:product,wikitree
384,한국 다이빙의 스타 우하람(21·국민체육진흥공단)은 여전히 ​​전진 중이다.,"{'word': '우하람', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '다이빙', 'start_idx': 3, 'end_idx': 5, 'type': 'POH'}",no_relation,wikitree
385,지난 8일 동생 박유환의 트위치 스트리밍 방송에 박유천이 출연했다.,"{'word': '박유천', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '동생 박유환', 'start_idx': 6, 'end_idx': 11, 'type': 'POH'}",per:siblings,wikitree
386,"카푸에는 2013년 8월 18일 셀허스트 파크에서 열린 크리스탈 팰리스 FC와의 원정 경기에서 무사 뎀벨레를 대신해 토트넘으로 데뷔했고, 토트넘은 1-0으로 승리했습니다.","{'word': '크리스탈 팰리스 FC', 'start_idx': 31, 'end_idx': 41, 'type': 'ORG'}","{'word': '셀허스트 파크', 'start_idx': 18, 'end_idx': 24, 'type': 'POH'}",no_relation,wikipedia
387,《Sleeping with the Past》는 1989년 4월 29일 발매된 영국 음악가 엘튼 존의 스물두 번째 정규 음반이다.,"{'word': '엘튼 존', 'start_idx': 50, 'end_idx': 53, 'type': 'PER'}","{'word': '음악가', 'start_idx': 46, 'end_idx': 48, 'type': 'POH'}",per:title,wikipedia
388,대한민국 익스트림 태권도의 선구자 신민철의 '병뚜껑 챌린지'가 주목받고 있다.,"{'word': '신민철', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '태권도', 'start_idx': 10, 'end_idx': 12, 'type': 'POH'}",per:title,wikitree
389,"234년, 제갈량이 제5차 북방 원정을 하던 중 사마의 장군이 오장원 전투에 참전할 것을 요청했다. 조예는 이를 허락하지 아니하고 사마의가 듣지 않을 것을 염려하여 신비를 총장군으로 삼고 대신 4명을 삼았다. 제갈량과의 결전을 원했던 사마의는 이를 허락하지 않았고, 사마의 등은 감히 사마의에게 거역할 수 없었다.","{'word': '제갈량', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '오장원', 'start_idx': 35, 'end_idx': 37, 'type': 'POH'}",no_relation,wikipedia
390,영국인 하워드 웹(Howard Webb)이 결승전 개최자로 선정되어 같은 해에 UEFA 챔피언스리그 결승전과 FIFA 월드컵 결승전을 개최한 최초의 사람이 되었습니다.,"{'word': '하워드 웹', 'start_idx': 4, 'end_idx': 8, 'type': 'PER'}","{'word': 'FIFA', 'start_idx': 61, 'end_idx': 64, 'type': 'POH'}",no_relation,wikipedia
391,남베트남군(ARVN) 장교인 그녀의 아버지는 공산주의 북베트남군으로부터 사이공을 보호하는 임무를 맡았습니다.,"{'word': '베트남', 'start_idx': 1, 'end_idx': 3, 'type': 'ORG'}","{'word': '공산주의', 'start_idx': 25, 'end_idx': 28, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
392,한편 국회의원총회는 이종명 비례대표를 제명하기로 의결했다.,"{'word': '이종명', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '비례대표', 'start_idx': 15, 'end_idx': 18, 'type': 'POH'}",per:title,wikitree
393,1961년부터 1963년까지 베르나르트 하이팅크와 공동상임지휘자를 역임했다.,"{'word': '베르나르트 하이팅크', 'start_idx': 16, 'end_idx': 25, 'type': 'PER'}","{'word': '지휘자', 'start_idx': 32, 'end_idx': 34, 'type': 'POH'}",per:title,wikipedia
394,"2011년 스타테일 입단으로 프로에 진출한 고동빈은 이후 2012년 10월 KT 롤스터로 이적해 LCK 1회 우승, 준우승 4회, IEM 시즌8 월드챔피언십 우승, MLG 2013 윈터챔피언십 우승을 차지했다. 시즌 챔피언십, 리그 오브 레전드 챔피언십 우승을 차지했습니다. 2015년 레전드 올스타전 우승, 2017년 LoL KeSPA컵 우승, 2018년 LCK 서머 최우수선수상, 리프트 라이벌즈 준우승 2회 등 국내외 주요 대회에서 상당한 성과를 거두었다.","{'word': 'KT 롤스터', 'start_idx': 42, 'end_idx': 47, 'type': 'ORG'}","{'word': '리그 오브 레전드', 'start_idx': 127, 'end_idx': 135, 'type': 'POH'}",org:member_of,wikipedia
395,황 의원은 이날 오후 국회에서 기자간담회를 열고 바른미래당 유승민 전 대표가 이끄는 '변화와 혁신을 위한 비상대책'과 우리공화당 공동대표가 이끄는 통합협의체 구성을 제안했다. 조원진·홍문종 의장.,"{'word': '조원진', 'start_idx': 98, 'end_idx': 100, 'type': 'PER'}","{'word': '공동대표', 'start_idx': 72, 'end_idx': 75, 'type': 'POH'}",per:title,wikitree
396,"2011년 8월 한상헌, 이슬기 아나운서가 해임되고 이호근, 이지현 아나운서가 새로 합류했다. 2012년 2월 유수연 아나운서의 후임으로 송정은 아나운서가 맡게 되었고, 2012년 11월 이지현 아나운서의 후임 이상은 G 아나운서가 진행을 맡았으며, 2019년 1월 1일부터 12월까지 2019년 31일 여의주 아나운서, 유채림 아나운서, 송서미 아나운서가 진행을 맡았다.","{'word': '한상헌', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '아나운서', 'start_idx': 18, 'end_idx': 21, 'type': 'POH'}",per:title,wikipedia
397,"유족을 대표해 천승준(작가의 장남, 문학평론가), 김남조(시인), 김후란(시인, 서울문학의 집 회장), 이광복(소설가) 한국작가협회 회장), 김민선(숙명여고 동문회장), 심상옥(한국여성작가협회 회장을 비롯해 중앙문단에서 활동하는 많은 작가들), 박화성 문학에 참여하여 집중적으로 연구하였다.","{'word': '이광복', 'start_idx': 58, 'end_idx': 60, 'type': 'PER'}","{'word': '소설가', 'start_idx': 62, 'end_idx': 64, 'type': 'POH'}",per:title,wikitree
398,23일 오후 서울월드컵경기장에서 FC서울과 포항 스틸러스의 2019 K리그1(1부) 경기가 열렸다.,"{'word': 'FC서울', 'start_idx': 18, 'end_idx': 21, 'type': 'ORG'}","{'word': '서울월드컵경기장', 'start_idx': 7, 'end_idx': 14, 'type': 'POH'}",no_relation,wikitree
399,"정은지는 DJ 박명수가 얼마를 벌느냐는 질문에 ""동생을 돌볼 만큼 벌고 있다. 남동생이 고등학교 3학년인데 내가 돌봐준다""고 말했다. 이어 ""아버지도 그러시는데, 동생 교육비는 내가 책임진다. 아버지가 벌어서 저축한다"", ""내가 벌어서 교육한다""고 답해 눈길을 끌었다.","{'word': '정은지', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '아버지', 'start_idx': 79, 'end_idx': 81, 'type': 'POH'}",per:parents,wikitree
400,"그러나 이 경기는 후반 36분 알 사드 선수와의 결투 도중 수원 선수 최성환이 부상을 당했고, 수원 주장 염기훈이 공을 사이드라인으로 내보냈다. 최성환이 부상 치료를 위해 경기장을 떠나는 동안 알사드의 공격수 마마두 니앙이 공을 아웃시킨 수원에게 공을 넘겨주지 않고 가로채다가 수원을 돌파하는 비신사적 행동을 보였다. 캠프에서 골키퍼 정성룡을 제치고 골을 넣었다.","{'word': '마마두 니앙', 'start_idx': 117, 'end_idx': 122, 'type': 'PER'}","{'word': '공격수', 'start_idx': 113, 'end_idx': 115, 'type': 'POH'}",per:title,wikipedia
401,"구단은 코로나19 감염자 명단을 공식적으로 밝히지 않았지만 이날 스페인 언론 '문도 데포르티보'는 '센터백 가라이, 레프트백 호세 가야, 센터백 엘리아킴 망갈라, 팀닥터 후안 아리아가' 등 5명을 확인했다. , 파코 카마라사 등이 ""선수 총감독이 될 것""이라고 보도했다.","{'word': '엘리아킴 망갈라', 'start_idx': 81, 'end_idx': 88, 'type': 'PER'}","{'word': '센터백', 'start_idx': 56, 'end_idx': 58, 'type': 'POH'}",per:title,wikitree
402,"국내에 출시되지 않은 3G, GSM용 G900H 모델이나 이를 기반으로 한 변형 모델의 경우 빅리틀(big.LITTLE) 기술이 적용된 삼성전자의 엑시노스 5옥타(5422)가 사용됐다.","{'word': '삼성전자', 'start_idx': 76, 'end_idx': 79, 'type': 'ORG'}","{'word': '엑시노스', 'start_idx': 82, 'end_idx': 85, 'type': 'POH'}",org:product,wikipedia
403,"1991년에 그는 유벤투스로 이적했고(1991년 11월 17일 토리노와의 경기에서 데뷔), 나중에 주장직을 맡아 알레산드로 델 피에로에게 물려줄 때까지 그 자리를 맡았습니다.","{'word': '유벤투스', 'start_idx': 10, 'end_idx': 13, 'type': 'ORG'}","{'word': '토리노', 'start_idx': 35, 'end_idx': 37, 'type': 'POH'}",no_relation,wikipedia
404,선거 과정에서 조성주의 출마 선언이 화제를 모으며 돌풍을 일으켰으나 양 세력의 벽을 넘지 못하고 결국 노회찬 전 대표와 심상중 전 원내대표가 출마했다. 결선투표에.,"{'word': '노회찬', 'start_idx': 57, 'end_idx': 59, 'type': 'PER'}","{'word': '원내대표', 'start_idx': 73, 'end_idx': 76, 'type': 'POH'}",no_relation,wikipedia
405,"건강이 악화되었음에도 불구하고 계속 해외여행을 했고, 1689년 런던을 방문하여 존 로크 등의 철학자와 아이작 뉴턴, 로버트 보일 등의 과학자들을 만나 토론을 벌였다.","{'word': '아이작 뉴턴', 'start_idx': 58, 'end_idx': 63, 'type': 'PER'}","{'word': '철학자', 'start_idx': 53, 'end_idx': 55, 'type': 'POH'}",per:title,wikipedia
406,"소설 분야에서는 베르가(Berga)로 대표되는 리얼리스모 문학을 베리스모(Verismo), 즉 리얼리즘이라 명명하였다.","{'word': '베르가', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '베리스모', 'start_idx': 36, 'end_idx': 39, 'type': 'POH'}",no_relation,wikipedia
407,외야수 이창진의 연봉은 3100만원에서 8500만원으로 인상돼 올 시즌 구단 최고 인상률(174.2%)을 기록했다.,"{'word': '이창진', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '외야수', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}",per:title,wikitree
408,이후 2003~04시즌에는 분데스리가와 DFB-포칼 우승을 이끌며 베르더 브레멘 역사상 최초로 2관왕을 달성한 선수가 됐다.,"{'word': '분데스리가', 'start_idx': 15, 'end_idx': 19, 'type': 'ORG'}","{'word': 'DFB', 'start_idx': 22, 'end_idx': 24, 'type': 'POH'}",no_relation,wikipedia
409,다양한 내야 포지션을 맡는 것 외에도 조 지라르디 감독은 닉 스위셔가 팔꿈치 건염을 앓고 있을 때 외야수로 누녜스를 기용했다.,"{'word': '닉 스위셔', 'start_idx': 32, 'end_idx': 36, 'type': 'PER'}","{'word': '외야수', 'start_idx': 55, 'end_idx': 57, 'type': 'POH'}",per:title,wikipedia
410,"연구소에서는 알베르트 아인슈타인 및 친가족과 긴밀히 교류하며 물리학, 철학 등에 관해 의견을 교환했다고 한다.","{'word': '알베르트 아인슈타인', 'start_idx': 7, 'end_idx': 16, 'type': 'PER'}","{'word': '물리학', 'start_idx': 34, 'end_idx': 36, 'type': 'POH'}",no_relation,wikipedia
411,"전 국회의원이자 변호사, 방송인인 강용석이 최근 '프로포폴 불법 투약 의혹 배우'로 하정우를 지목해 논란이 일고 있다.","{'word': '강용석', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '변호사', 'start_idx': 9, 'end_idx': 11, 'type': 'POH'}",per:title,wikitree
412,영국의 분석철학자이자 수학자인 버트런드 러셀은 『볼셰비즘의 실천과 이론』에서 볼셰비즘의 전체주의와 급진주의는 보편성을 추구하는 극단적인 데서 비롯된다고 지적했다.,"{'word': '버트런드 러셀', 'start_idx': 17, 'end_idx': 23, 'type': 'PER'}","{'word': '분석철학자', 'start_idx': 4, 'end_idx': 8, 'type': 'POH'}",per:title,wikipedia
413,"그 후, 오우에쓰 제10동맹의 패배에도 불구하고 도쿠가와 가문과 북혼슈군에 충성한 잔당은 홋카이도로 후퇴하여 에조 공화국을 세웠지만 마지막 전쟁인 하코다테 전쟁은 반막부에 의해 승리했습니다. 군(일본 신정부군). 그것은로 끝난다","{'word': '에조 공화국', 'start_idx': 61, 'end_idx': 66, 'type': 'ORG'}","{'word': '하코다테', 'start_idx': 82, 'end_idx': 85, 'type': 'POH'}",no_relation,wikipedia
414,"게다가 라치오는 수페르코파 이탈리아나를 두 번이나 우승했고, 1999년에는 맨체스터 유나이티드를 꺾고 유러피언 슈퍼컵에서도 우승했습니다.","{'word': '라치오', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '이탈리아', 'start_idx': 15, 'end_idx': 18, 'type': 'POH'}",no_relation,wikipedia
415,"1917년 러시아 혁명으로 러시아 제국이 무너진 후, 제1차 세계대전의 혼란 속에서 갈리치아의 우크라이나인들은 1918년 서우크라이나 공화국의 독립을 선언했고, 러시아 영토의 우크라이나인들도 우크라이나의 독립을 선언했다. 이듬해 동서합병이 선언됐으나 효력이 발생하지 않았다.","{'word': '우크라이나 공화국', 'start_idx': 69, 'end_idx': 77, 'type': 'ORG'}","{'word': '우크라이나인', 'start_idx': 53, 'end_idx': 58, 'type': 'POH'}",org:top_members/employees,wikipedia
416,"문복희는 지난 20일 유튜브 커뮤니티에 올린 글에서 ""요즘 각종 먹방 유튜버들에 대한 의혹이 많아 화살이 저에게 돌아오셔서 해명글을 쓰게 됐다""고 입을 열었다.","{'word': '문복희', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '유튜버', 'start_idx': 39, 'end_idx': 41, 'type': 'POH'}",per:title,wikitree
417,또한 다음 시즌 베이징에서 열린 2009-10 수페르코파 이탈리아나에서 라치오는 마투잘렘과 로키의 골로 인테르를 상대로 2-1로 승리했다.,"{'word': '라치오', 'start_idx': 40, 'end_idx': 42, 'type': 'ORG'}","{'word': '이탈리아', 'start_idx': 32, 'end_idx': 35, 'type': 'POH'}",no_relation,wikipedia
418,"2010년에는 <본 슈프리머시>, <본 얼티메이텀>을 연출한 폴 그린그래스 감독의 영화 <그린 존>에 출연했다.","{'word': '폴 그린그래스', 'start_idx': 34, 'end_idx': 40, 'type': 'PER'}","{'word': '본 슈프리머시', 'start_idx': 9, 'end_idx': 15, 'type': 'POH'}",per:product,wikipedia
419,"이강돈(1961년 2월 27일 ~ )은 대한민국의 야구 선수이자 코치, 전 KBO 리그 빙그레 이글스의 외야수이자 전 북일고 야구부 감독이다.","{'word': '이강돈', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '외야수', 'start_idx': 58, 'end_idx': 60, 'type': 'POH'}",no_relation,wikipedia
420,유튜버 이남수가 올린 유기견 보호소의 한 강아지의 슬픈 사연이 화제다.,"{'word': '이남수', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '유튜버', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}",per:title,wikitree
421,"미국 카툰 네트워크 스튜디오에서 제작하여 2007년 12월부터 2009년 5월까지 TV에서 방영된 애니메이션 시리즈입니다. 3시즌, 총 42화로 구성되어 있습니다.","{'word': '카툰 네트워크 스튜디오', 'start_idx': 3, 'end_idx': 14, 'type': 'ORG'}","{'word': '애니메이션', 'start_idx': 55, 'end_idx': 59, 'type': 'POH'}",org:product,wikipedia
422,이 가운데 아역배우 정현준은 글로벌 IT기업 CEO 박자장(이선균)과 그의 아내 연교(조여)의 둘째 아들 다송 역을 맡았다. 정).,"{'word': '정현준', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '아역배우', 'start_idx': 6, 'end_idx': 9, 'type': 'POH'}",per:title,wikitree
423,"올해로 9회를 맞는 '2019 대한민국 SNS 어워드'는 소셜미디어 관련 비영리단체인 한국소셜콘텐츠진흥협회가 주최하고 교육부가 후원하는 관련 분야 최고 권위의 상이다. 과학기술정보통신부, 한국정보화진흥원 등이 지난 1년간 현황을 평가하여 기업 및 국민과 적극적으로 소통한 기업 및 기관에 수여하는 상입니다.","{'word': '한국정보화진흥원', 'start_idx': 105, 'end_idx': 112, 'type': 'ORG'}","{'word': '대한민국', 'start_idx': 17, 'end_idx': 20, 'type': 'POH'}",org:place_of_headquarters,wikitree
424,"김호영은 2002년 뮤지컬 '렌트'로 데뷔해 예능 '라디오스타', '복면가왕' 등에 출연하며 강렬한 인상을 남겼고, 현재 tvN 금토드라마 '쌉니다 천리마마트'에 출연 중이다. 가수의 꿈을 결코 포기하지 않는 조조. 저는 Mindal을 플레이하고 있습니다.","{'word': '김호영', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': ""2002년 뮤지컬 '렌트'"", 'start_idx': 5, 'end_idx': 18, 'type': 'POH'}",no_relation,wikitree
425,2008년 시즌 개막 당시 팀의 4번 타자 최동수가 허리 부상을 당하면서 박용택이 1군에서 제외되면서 프로 데뷔 7년 만에 선발로 발탁됐다. 지난 5월 11일 대전 한화전에서 프로 데뷔 후 첫 홈런을 쳤다. 2008년 5월까지 꾸준히 0.305의 높은 타율을 보여주며 외야수 이병규의 일본 진출로 인해 취약해진 LG 트윈스 타선의 새로운 대안으로 다시 주목을 받았다.,"{'word': '박용택', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}","{'word': '외야수', 'start_idx': 150, 'end_idx': 152, 'type': 'POH'}",no_relation,wikipedia
426,UEFA컵에도 참가했지만 인테르나치오날레에 0-3으로 패했다.,"{'word': '인테르나치오날레', 'start_idx': 14, 'end_idx': 21, 'type': 'ORG'}","{'word': 'UEFA', 'start_idx': 0, 'end_idx': 3, 'type': 'POH'}",no_relation,wikipedia
427,"영국 외무장관은 외무부 장관으로서 영국판 CIA인 MI6와 영국판 NSA인 GCHQ(General Intelligence and Communications Headquarters)의 수장을 지휘하며, 그들의 임무의 결과.","{'word': 'GCHQ', 'start_idx': 42, 'end_idx': 45, 'type': 'ORG'}","{'word': '영국 외무장관', 'start_idx': 0, 'end_idx': 6, 'type': 'POH'}",org:top_members/employees,wikipedia
428,"이것은 전적으로 상상이 아니지만, 이데올로기적 경로를 따라 엄격하게 수직적인 체제를 유지했던 나치 정권 하에서 Gleichschaltung('협력'을 의미하는 독일어)의 원칙은 의학과 같은 다른 전문 분야에도 적용되었습니다.","{'word': '나치 정권', 'start_idx': 52, 'end_idx': 56, 'type': 'ORG'}","{'word': '독일어', 'start_idx': 89, 'end_idx': 91, 'type': 'POH'}",no_relation,wikipedia
429,"2021년 경기도 체육대회 개최를 위해 최종환 파주시장이 직접 유치설명회를 했고, 가평군, 용인시와 경쟁을 벌인 끝에 파주시가 최종 개최지로 확정됐다.","{'word': '가평군', 'start_idx': 46, 'end_idx': 48, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 6, 'end_idx': 8, 'type': 'POH'}",org:member_of,wikitree
430,"자녀로는 법무법인 에이치엘 변호사 황성욱, 황지영 변호사와 대아특허법률사무소 변리사 황다영 씨가 있다.","{'word': '황성욱', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '변호사', 'start_idx': 15, 'end_idx': 17, 'type': 'POH'}",per:title,wikipedia
431,"전라남도(김영록 지사)는 제49회 대한민국공예대전에서 김유성 토우 대표가 공동출품으로 문화재청장상을 수상했으며, 전라남도 예술인 16명이 수상을 했다고 5일 밝혔다. 역대 최고 점수 달성.","{'word': '김유성', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 19, 'end_idx': 22, 'type': 'POH'}",per:origin,wikitree
432,"그는 젊은 마리오 괴체와 독일 대표팀의 공격형 미드필더로 팀을 이루었고, 함께 ""마법의 2인자""로 묘사되었으며, 비슷한 배치, 기술, 능력 및 활동을 언급하여 ""괴체""라는 별명까지 붙여졌습니다. 플레이 스타일.","{'word': '마리오 괴체', 'start_idx': 6, 'end_idx': 11, 'type': 'PER'}","{'word': '미드필더', 'start_idx': 26, 'end_idx': 29, 'type': 'POH'}",per:title,wikipedia
